1.000000	0.000000
0.987811	-0.007595
0.976277	-0.012163
0.965238	-0.015001
0.954351	-0.016916
0.943304	-0.018354
0.931905	-0.019524
0.920090	-0.020489
0.907902	-0.021240
0.895452	-0.021737
0.882883	-0.021940
0.870340	-0.021820
0.857952	-0.021369
0.845822	-0.020599
0.834016	-0.019541
0.822571	-0.018238
0.811496	-0.016746
0.800776	-0.015122
0.790380	-0.013425
0.780270	-0.011710
0.770399	-0.010026
0.760724	-0.008414
0.751202	-0.006904
0.741794	-0.005518
0.732469	-0.004271
0.723200	-0.003170
0.713966	-0.002215
0.704750	-0.001402
0.695539	-0.000726
0.686321	-0.000178
0.677089	0.000250
0.667833	0.000570
0.658546	0.000790
0.649218	0.000920
0.639841	0.000969
0.630408	0.000948
0.620909	0.000865
0.611337	0.000730
0.601685	0.000549
0.591948	0.000330
0.582121	0.000079
0.572203	-0.000200
0.562194	-0.000504
0.552094	-0.000832
0.541909	-0.001183
0.531642	-0.001560
0.521302	-0.001965
0.510895	-0.002401
0.500433	-0.002870
0.489925	-0.003376
0.479382	-0.003921
0.468816	-0.004506
0.458238	-0.005132
0.447661	-0.005802
0.437095	-0.006514
0.426554	-0.007270
0.416048	-0.008070
0.405589	-0.008915
0.395187	-0.009807
0.384852	-0.010746
0.374594	-0.011732
0.364420	-0.012766
0.354336	-0.013844
0.344349	-0.014963
0.334459	-0.016115
0.324668	-0.017292
0.314974	-0.018481
0.305372	-0.019667
0.295853	-0.020835
0.286409	-0.021967
0.277026	-0.023048
0.267692	-0.024063
0.258393	-0.025000
0.249115	-0.025852
0.239848	-0.026615
0.230585	-0.027292
0.221322	-0.027888
0.212062	-0.028414
0.202817	-0.028882
0.193601	-0.029308
0.184437	-0.029703
0.175351	-0.030079
0.166369	-0.030442
0.157516	-0.030791
0.148808	-0.031118
0.140250	-0.031408
0.131830	-0.031637
0.123513	-0.031776
0.115244	-0.031791
0.106940	-0.031643
0.098501	-0.031292
0.089813	-0.030694
0.080759	-0.029791
0.071233	-0.028508
0.061153	-0.026729
0.050464	-0.024275
0.039131	-0.020871
0.027100	-0.016109
0.014205	-0.009411
0.000000	0.000000
0.001076	0.000486
0.003452	0.002017
0.007253	0.004543
0.012487	0.007843
0.019068	0.011639
0.026834	0.015671
0.035586	0.019729
0.045108	0.023659
0.055190	0.027363
0.065645	0.030783
0.076314	0.033891
0.087072	0.036679
0.097823	0.039152
0.108500	0.041323
0.119058	0.043207
0.129471	0.044824
0.139725	0.046195
0.149815	0.047342
0.159742	0.048287
0.169516	0.049054
0.179145	0.049664
0.188645	0.050139
0.198033	0.050500
0.207327	0.050766
0.216551	0.050953
0.225728	0.051076
0.234884	0.051151
0.244045	0.051188
0.253238	0.051198
0.262485	0.051190
0.271810	0.051171
0.281230	0.051148
0.290759	0.051125
0.300407	0.051104
0.310178	0.051086
0.320070	0.051070
0.330077	0.051053
0.340187	0.051029
0.350388	0.050994
0.360660	0.050938
0.370987	0.050853
0.381347	0.050730
0.391722	0.050559
0.402094	0.050333
0.412450	0.050043
0.422777	0.049682
0.433067	0.049247
0.443317	0.048733
0.453526	0.048140
0.463698	0.047468
0.473841	0.046720
0.483964	0.045898
0.494081	0.045007
0.504206	0.044052
0.514353	0.043038
0.524536	0.041970
0.534771	0.040852
0.545070	0.039689
0.555444	0.038483
0.565901	0.037236
0.576449	0.035951
0.587091	0.034628
0.597827	0.033267
0.608656	0.031868
0.619573	0.030431
0.630570	0.028954
0.641639	0.027437
0.652768	0.025879
0.663941	0.024282
0.675145	0.022644
0.686359	0.020969
0.697563	0.019258
0.708734	0.017515
0.719846	0.015746
0.730870	0.013959
0.741774	0.012163
0.752525	0.010370
0.763087	0.008593
0.773426	0.006849
0.783508	0.005156
0.793308	0.003530
0.802807	0.001990
0.812001	0.000552
0.820905	-0.000772
0.829558	-0.001972
0.838028	-0.003043
0.846417	-0.003984
0.854861	-0.004800
0.863536	-0.005494
0.872647	-0.006070
0.882427	-0.006525
0.893121	-0.006842
0.904960	-0.006989
0.918135	-0.006911
0.932750	-0.006528
0.948753	-0.005739
0.965848	-0.004433
0.983352	-0.002522
1.000000	0.000000
